InnBaseOut,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
6270,0.00025,0.00025,0.00025,0.00025,0.00025,0.00025,0.00053,0.00109,0.00218,0.00428,0.00817,0.01526,0.02769,0.04871,0.08322,0.13782,0.21948,0.33342,0.47884,0.6351,0.76998,0.86465,0.92259,0.95688,0.97645,0.98731,0.9932,0.99634,0.99797,0.9988,0.9992,0.99939,0.99948,0.99951,0.99953,0.99954,0.99954,0.99954,0.99954,0.99954,0.99954
6280,0.00044,0.00044,0.00044,0.00044,0.00044,0.00044,0.0009,0.00179,0.00349,0.00665,0.01239,0.02241,0.03929,0.06676,0.11002,0.17524,0.26728,0.38492,0.52177,0.66497,0.78942,0.87618,0.92923,0.96058,0.97847,0.98839,0.99377,0.99662,0.99811,0.99886,0.99923,0.9994,0.99948,0.99952,0.99953,0.99954,0.99954,0.99954,0.99954,0.99954,0.99954
6211,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00008,0.00017,0.00036,0.00077,0.00161,0.00327,0.00642,0.01229,0.02296,0.04194,0.07481,0.12992,0.21829,0.35161,0.54181,0.72228,0.83628,0.90674,0.94823,0.97182,0.98488,0.99195,0.9957,0.99767,0.99866,0.99914,0.99936,0.99946,0.99951,0.99953,0.99953,0.99953,0.99953,0.99953,0.99953
6221,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00013,0.00028,0.00059,0.00122,0.00246,0.00483,0.00922,0.01717,0.03124,0.05546,0.09587,0.16061,0.25892,0.39655,0.57807,0.74491,0.84999,0.91469,0.95269,0.97424,0.98615,0.99259,0.99601,0.99779,0.99869,0.99913,0.99933,0.99942,0.99946,0.99948,0.99948,0.99948,0.99948,0.99948,0.99948
6231,0.00007,0.00007,0.00007,0.00007,0.00007,0.00007,0.00015,0.00031,0.00065,0.00134,0.0027,0.00529,0.01008,0.01877,0.03413,0.06054,0.10445,0.1744,0.2796,0.42606,0.60616,0.76267,0.86098,0.92118,0.95639,0.97631,0.98729,0.99321,0.99635,0.99798,0.9988,0.9992,0.99938,0.99946,0.9995,0.99951,0.99951,0.99951,0.99951,0.99951,0.99951
6241,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00023,0.00048,0.00099,0.00198,0.0039,0.00749,0.01399,0.02546,0.04515,0.07786,0.12996,0.20859,0.31785,0.45824,0.62741,0.77564,0.86861,0.92551,0.95879,0.97761,0.98799,0.99359,0.99655,0.99809,0.99886,0.99923,0.9994,0.99948,0.99952,0.99953,0.99953,0.99953,0.99953,0.99953,0.99953
6251,0.00007,0.00007,0.00007,0.00007,0.00007,0.00007,0.00016,0.00034,0.00072,0.00148,0.003,0.00589,0.01128,0.02103,0.03829,0.06805,0.11755,0.19627,0.31408,0.47868,0.65778,0.79535,0.88126,0.93315,0.96322,0.9801,0.98935,0.99432,0.99694,0.99829,0.99896,0.99928,0.99943,0.99949,0.99952,0.99953,0.99953,0.99953,0.99953,0.99953,0.99953
6261,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00026,0.00054,0.00111,0.00222,0.00437,0.00835,0.01556,0.0283,0.05014,0.08636,0.144,0.23083,0.35153,0.50804,0.67567,0.80616,0.8875,0.93665,0.96513,0.98113,0.98989,0.9946,0.99708,0.99836,0.99899,0.99929,0.99943,0.99949,0.99952,0.99953,0.99953,0.99953,0.99953,0.99953,0.99953
6271,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00032,0.00066,0.00135,0.0027,0.00527,0.01002,0.01854,0.03341,0.0586,0.09987,0.16459,0.25975,0.38948,0.54463,0.70054,0.82154,0.89664,0.94188,0.96804,0.98271,0.99074,0.99504,0.9973,0.99847,0.99904,0.99932,0.99944,0.9995,0.99952,0.99954,0.99954,0.99954,0.99954,0.99954,0.99954
6281,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00045,0.00092,0.00185,0.00363,0.00695,0.01298,0.02361,0.04176,0.07175,0.1192,0.19018,0.28764,0.4117,0.55788,0.70792,0.82574,0.89892,0.94308,0.96864,0.98299,0.99085,0.99506,0.99728,0.99842,0.99898,0.99925,0.99938,0.99943,0.99946,0.99947,0.99947,0.99947,0.99947,0.99947,0.99947
6212,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00005,0.00011,0.00025,0.00054,0.00118,0.00246,0.00494,0.00965,0.01842,0.03441,0.06287,0.11206,0.19377,0.32218,0.51658,0.70642,0.82656,0.90104,0.94498,0.97,0.98386,0.99138,0.99538,0.99747,0.99853,0.99905,0.99928,0.99939,0.99944,0.99946,0.99946,0.99946,0.99946,0.99946,0.99946
6222,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00007,0.00015,0.00032,0.0007,0.00147,0.00301,0.00597,0.01153,0.02173,0.04003,0.07199,0.12595,0.21311,0.34422,0.53449,0.71767,0.83342,0.90506,0.94728,0.97129,0.98459,0.99179,0.99563,0.99762,0.99864,0.99913,0.99936,0.99946,0.99951,0.99953,0.99953,0.99953,0.99953,0.99953,0.99953
6232,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00008,0.00017,0.00038,0.0008,0.00167,0.00337,0.00661,0.01262,0.0236,0.04323,0.07739,0.13474,0.22657,0.36449,0.55437,0.73023,0.8412,0.90964,0.94988,0.97272,0.98535,0.99219,0.99582,0.99771,0.99867,0.99914,0.99935,0.99944,0.99949,0.99951,0.99951,0.99951,0.99951,0.99951,0.99951
6242,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.00011,0.00023,0.0005,0.00104,0.00212,0.00422,0.00818,0.01543,0.02844,0.05113,0.08951,0.15176,0.24634,0.3815,0.56572,0.73719,0.84531,0.91198,0.95118,0.97344,0.98574,0.9924,0.99594,0.99778,0.99872,0.99917,0.99937,0.99947,0.99951,0.99953,0.99953,0.99953,0.99953,0.99953,0.99953
6252,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00008,0.00017,0.00037,0.00079,0.00166,0.00338,0.00667,0.01281,0.02405,0.04414,0.07905,0.13762,0.23132,0.37213,0.56201,0.73508,0.84422,0.91144,0.95091,0.9733,0.98568,0.99237,0.99593,0.99778,0.99872,0.99917,0.99937,0.99947,0.99951,0.99953,0.99953,0.99953,0.99953,0.99953,0.99953
6262,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.00011,0.00024,0.00051,0.00107,0.00219,0.00436,0.00843,0.0159,0.02926,0.05257,0.09195,0.15572,0.25235,0.39028,0.57417,0.74253,0.84861,0.91393,0.95229,0.97405,0.98608,0.99258,0.99603,0.99783,0.99874,0.99918,0.99938,0.99947,0.99951,0.99953,0.99953,0.99953,0.99953,0.99953,0.99953
6272,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00012,0.00027,0.00057,0.0012,0.00243,0.00483,0.00931,0.01755,0.0323,0.0579,0.10076,0.16904,0.27166,0.40818,0.58484,0.74911,0.85245,0.9161,0.95349,0.9747,0.98642,0.99276,0.99612,0.99787,0.99876,0.99919,0.99938,0.99947,0.99951,0.99953,0.99953,0.99953,0.99953,0.99953,0.99953
6282,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.00043,0.00089,0.00179,0.00352,0.00678,0.01271,0.02327,0.04154,0.07203,0.12089,0.19379,0.29649,0.43114,0.60293,0.76025,0.85914,0.91996,0.95565,0.97588,0.98705,0.99309,0.99629,0.99796,0.9988,0.99921,0.99939,0.99948,0.99951,0.99953,0.99953,0.99953,0.99953,0.99953,0.99953
7110,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00004,0.00009,0.0002,0.00045,0.00099,0.0021,0.00427,0.00844,0.01625,0.03066,0.05663,0.10221,0.17936,0.30356,0.5,0.69601,0.82019,0.89733,0.94291,0.96889,0.98329,0.99111,0.99527,0.99745,0.99856,0.99909,0.99934,0.99945,0.9995,0.99953,0.99953,0.99953,0.99953,0.99953,0.99953
7120,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00008,0.00017,0.00038,0.00084,0.00179,0.00367,0.00727,0.01405,0.02657,0.04922,0.08908,0.15685,0.26667,0.44101,0.62607,0.76146,0.85619,0.91681,0.95344,0.97457,0.98635,0.99275,0.99618,0.99797,0.99885,0.99928,0.99947,0.99956,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996
7130,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00006,0.00014,0.00032,0.0007,0.00151,0.00311,0.00619,0.01203,0.02285,0.04251,0.07733,0.13702,0.23486,0.39081,0.57777,0.73317,0.83924,0.90705,0.94785,0.97135,0.98448,0.99167,0.99557,0.99762,0.99866,0.99915,0.99938,0.99949,0.99954,0.99954,0.99954,0.99954,0.99954,0.99954
7140,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00006,0.00013,0.00029,0.00063,0.00135,0.00279,0.00556,0.01082,0.02057,0.03829,0.0697,0.12356,0.21192,0.35333,0.52014,0.66621,0.78277,0.86728,0.92258,0.95629,0.9759,0.98698,0.99308,0.99637,0.99806,0.99889,0.99929,0.99948,0.99957,0.99957,0.99957,0.99957,0.99957,0.99957
7150,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00005,0.00011,0.00025,0.00056,0.00121,0.00252,0.00508,0.00995,0.01902,0.03562,0.06529,0.11671,0.20236,0.33963,0.53002,0.70751,0.82507,0.89959,0.94418,0.96975,0.9839,0.9915,0.9955,0.99758,0.99864,0.99914,0.99937,0.99947,0.99952,0.99952,0.99952,0.99952,0.99952,0.99952
7160,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00004,0.0001,0.00021,0.00047,0.00103,0.00216,0.00437,0.00857,0.01644,0.03086,0.0567,0.10165,0.17686,0.29807,0.46865,0.63795,0.76616,0.85787,0.91738,0.95365,0.97465,0.98636,0.99276,0.9962,0.99799,0.99886,0.99928,0.99948,0.99956,0.99956,0.99956,0.99956,0.99956,0.99956
7170,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00004,0.00009,0.00019,0.00042,0.00092,0.00193,0.00391,0.0077,0.01481,0.02784,0.05125,0.09205,0.16055,0.2718,0.42595,0.59495,0.73921,0.8409,0.90734,0.94799,0.97154,0.98481,0.99212,0.99595,0.99786,0.99881,0.99926,0.99947,0.99956,0.99956,0.99956,0.99956,0.99956,0.99956
7180,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00008,0.00017,0.00039,0.00084,0.00176,0.00356,0.00702,0.0135,0.02541,0.0468,0.08413,0.14685,0.24881,0.39127,0.54587,0.683,0.79339,0.87394,0.92621,0.95801,0.97674,0.9875,0.99345,0.9966,0.99817,0.99895,0.99932,0.99949,0.99949,0.99949,0.99949,0.99949,0.99949
7111,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00004,0.0001,0.00022,0.0005,0.00109,0.00231,0.00469,0.00923,0.01775,0.03343,0.06165,0.11106,0.19446,0.32813,0.5389,0.73962,0.8539,0.92061,0.95788,0.97804,0.98869,0.99421,0.99702,0.99843,0.9991,0.99941,0.99954,0.9996,0.99962,0.99963,0.99963,0.99963,0.99963,0.99963,0.99963
7121,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00004,0.00009,0.0002,0.00045,0.00098,0.00208,0.00425,0.00838,0.01614,0.03045,0.05625,0.10152,0.17812,0.30143,0.4964,0.68987,0.81373,0.89377,0.94137,0.96842,0.9833,0.99127,0.99544,0.99758,0.99865,0.99916,0.9994,0.9995,0.99955,0.99957,0.99957,0.99957,0.99957,0.99957,0.99957
7131,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00008,0.00018,0.0004,0.00089,0.00189,0.00388,0.00767,0.01482,0.02801,0.05186,0.09383,0.16515,0.28064,0.46363,0.6588,0.79605,0.88335,0.93561,0.96538,0.98175,0.99051,0.99509,0.99742,0.99859,0.99915,0.99941,0.99953,0.99958,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996
7141,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00008,0.00017,0.00038,0.00084,0.00179,0.00366,0.00724,0.01399,0.02646,0.049,0.08867,0.1561,0.26531,0.43868,0.62157,0.75432,0.8499,0.91359,0.95203,0.97409,0.98629,0.99284,0.99628,0.99804,0.99889,0.9993,0.99949,0.99957,0.99961,0.99961,0.99961,0.99961,0.99961,0.99961
7151,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00006,0.00015,0.00032,0.00072,0.00154,0.00318,0.00636,0.01235,0.02348,0.04372,0.0796,0.14119,0.24237,0.40339,0.60389,0.76791,0.86781,0.92737,0.96117,0.97967,0.98949,0.99461,0.99723,0.99852,0.99914,0.99942,0.99954,0.9996,0.99962,0.99962,0.99962,0.99962,0.99962,0.99962
7161,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00006,0.00014,0.00031,0.00068,0.00146,0.00301,0.00602,0.0117,0.02224,0.04141,0.0754,0.13374,0.22954,0.38232,0.56936,0.72617,0.83333,0.90402,0.9467,0.9712,0.98476,0.99206,0.99588,0.99783,0.9988,0.99925,0.99947,0.99956,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996
7171,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00006,0.00013,0.00028,0.00062,0.00132,0.00274,0.00548,0.01068,0.02034,0.03792,0.06915,0.12287,0.21136,0.35316,0.52726,0.68644,0.80741,0.88732,0.93681,0.96553,0.9816,0.99036,0.99502,0.99741,0.99859,0.99916,0.99942,0.99954,0.9996,0.9996,0.9996,0.9996,0.9996,0.9996
7181,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00005,0.00012,0.00028,0.00061,0.0013,0.00269,0.00538,0.01046,0.01991,0.03711,0.06762,0.12004,0.20625,0.34431,0.51135,0.66011,0.77635,0.86182,0.91983,0.95524,0.97571,0.98708,0.99322,0.99644,0.99807,0.99887,0.99925,0.99943,0.99951,0.99951,0.99951,0.99951,0.99951,0.99951
7112,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00005,0.00011,0.00024,0.00053,0.00117,0.00247,0.005,0.00984,0.01889,0.03553,0.06546,0.11778,0.20589,0.34668,0.56832,0.77156,0.8771,0.93556,0.96683,0.98312,0.99145,0.99565,0.99773,0.99874,0.99922,0.99943,0.99951,0.99955,0.99956,0.99956,0.99956,0.99956,0.99956,0.99956,0.99956
7122,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00004,0.0001,0.00023,0.00051,0.00111,0.00236,0.00478,0.00941,0.01809,0.03406,0.06279,0.11307,0.19784,0.33353,0.54744,0.74732,0.85832,0.92393,0.96012,0.97946,0.98955,0.99471,0.99729,0.99856,0.99917,0.99944,0.99955,0.9996,0.99962,0.99963,0.99963,0.99963,0.99963,0.99963,0.99963
7132,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00004,0.0001,0.00021,0.00048,0.00105,0.00222,0.00452,0.00891,0.01715,0.03232,0.05966,0.10759,0.1886,0.31878,0.52421,0.72612,0.8472,0.91747,0.95654,0.97751,0.98846,0.99408,0.99693,0.99835,0.99905,0.99937,0.99951,0.99957,0.9996,0.99961,0.99961,0.99961,0.99961,0.99961,0.99961
7142,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00004,0.00009,0.00021,0.00046,0.00102,0.00216,0.0044,0.00867,0.0167,0.03148,0.05812,0.10481,0.18374,0.31057,0.5109,0.7065,0.82577,0.90112,0.94647,0.97172,0.98531,0.99246,0.99613,0.99798,0.99888,0.9993,0.99949,0.99957,0.99961,0.99963,0.99963,0.99963,0.99963,0.99963,0.99963
7152,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00004,0.00009,0.00021,0.00046,0.00102,0.00217,0.00442,0.00871,0.01678,0.03165,0.05845,0.10548,0.18506,0.31313,0.51532,0.71823,0.84349,0.91557,0.9556,0.97708,0.98832,0.99408,0.99698,0.99841,0.9991,0.99941,0.99954,0.9996,0.99962,0.99963,0.99963,0.99963,0.99963,0.99963,0.99963
7162,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00004,0.00009,0.0002,0.00045,0.00099,0.0021,0.00429,0.00846,0.0163,0.03074,0.05679,0.10249,0.17983,0.30431,0.50103,0.69728,0.8207,0.89817,0.94484,0.97087,0.98487,0.99221,0.99601,0.99792,0.99885,0.99929,0.99949,0.99957,0.99961,0.99962,0.99962,0.99962,0.99962,0.99962,0.99962
7172,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00004,0.00009,0.0002,0.00044,0.00097,0.00205,0.00418,0.00825,0.01589,0.02997,0.05535,0.09989,0.17525,0.29651,0.48851,0.67614,0.80014,0.88681,0.93823,0.96737,0.98314,0.9914,0.99562,0.99773,0.99876,0.99925,0.99947,0.99957,0.99961,0.99962,0.99962,0.99962,0.99962,0.99962,0.99962
7182,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00004,0.00008,0.00019,0.00042,0.00092,0.00195,0.00397,0.00784,0.01512,0.02855,0.05276,0.09528,0.1673,0.28338,0.46728,0.6506,0.77397,0.86179,0.91979,0.95593,0.97641,0.98763,0.99358,0.99665,0.99821,0.99897,0.99933,0.9995,0.99958,0.99961,0.99961,0.99961,0.99961,0.99961,0.99961
7210,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00005,0.00011,0.00025,0.00055,0.00122,0.00258,0.00522,0.01025,0.01966,0.03695,0.06802,0.12228,0.21352,0.35898,0.58778,0.79167,0.8903,0.94344,0.97127,0.98555,0.99276,0.99635,0.99811,0.99897,0.99937,0.99953,0.9996,0.99962,0.99963,0.99963,0.99963,0.99963,0.99963,0.99963,0.99963
7220,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00009,0.0002,0.00044,0.00096,0.00205,0.00422,0.00837,0.01608,0.03021,0.05547,0.09898,0.17039,0.28068,0.43527,0.64394,0.81964,0.90528,0.95128,0.97532,0.98763,0.99384,0.99692,0.99844,0.99916,0.9995,0.99964,0.99969,0.99971,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972
7230,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.0001,0.00024,0.00052,0.00113,0.00239,0.0049,0.0096,0.01823,0.03396,0.06204,0.11052,0.19045,0.31399,0.49239,0.69685,0.84508,0.91898,0.95843,0.97896,0.98944,0.99471,0.99732,0.9986,0.99921,0.99948,0.9996,0.99964,0.99965,0.99966,0.99966,0.99966,0.99966,0.99966,0.99966,0.99966
7240,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00019,0.00042,0.00091,0.00193,0.00399,0.00798,0.01532,0.02859,0.05197,0.09195,0.15696,0.25492,0.3869,0.54791,0.72621,0.86059,0.92711,0.96263,0.98111,0.99054,0.99528,0.99762,0.99877,0.99931,0.99956,0.99966,0.9997,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972
7250,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.0001,0.00023,0.00051,0.00113,0.00242,0.00496,0.00979,0.01896,0.03598,0.06658,0.11961,0.20755,0.3447,0.54979,0.75155,0.8713,0.93314,0.96586,0.98277,0.99135,0.99565,0.99777,0.99881,0.99929,0.99951,0.99959,0.99962,0.99964,0.99964,0.99964,0.99964,0.99964,0.99964,0.99964,0.99964
7260,0.00009,0.00009,0.00009,0.00009,0.00009,0.00009,0.0002,0.00044,0.00096,0.00202,0.00421,0.00836,0.01606,0.03011,0.0552,0.09827,0.16824,0.27473,0.42036,0.60953,0.78525,0.88888,0.9424,0.97065,0.98523,0.99262,0.99631,0.99814,0.99902,0.99943,0.99961,0.99968,0.99971,0.99972,0.99972,0.99973,0.99973,0.99973,0.99973,0.99973,0.99973
7270,0.00009,0.00009,0.00009,0.00009,0.00009,0.00009,0.00021,0.00047,0.00102,0.00218,0.00451,0.00918,0.01801,0.0339,0.06199,0.11025,0.18832,0.30622,0.47059,0.65379,0.80566,0.9,0.94821,0.97362,0.98673,0.99337,0.99668,0.99831,0.9991,0.99947,0.99962,0.99969,0.99971,0.99972,0.99972,0.99973,0.99973,0.99973,0.99973,0.99973,0.99973
7280,0.00017,0.00017,0.00017,0.00017,0.00017,0.00017,0.00039,0.00085,0.00179,0.00371,0.00755,0.01472,0.0276,0.04989,0.08751,0.14895,0.24248,0.36733,0.5181,0.68262,0.8228,0.90876,0.95276,0.97594,0.98789,0.99394,0.99696,0.99844,0.99916,0.99949,0.99963,0.99969,0.99971,0.99972,0.99972,0.99973,0.99973,0.99973,0.99973,0.99973,0.99973
7211,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00005,0.00012,0.00028,0.00066,0.0015,0.00321,0.00663,0.01333,0.02622,0.05053,0.0953,0.17502,0.31052,0.5494,0.77284,0.88025,0.93824,0.96866,0.98428,0.99217,0.99611,0.99805,0.99899,0.99943,0.99961,0.99968,0.99971,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972
7221,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00004,0.0001,0.00023,0.00052,0.00115,0.00246,0.00506,0.01012,0.01975,0.03765,0.07005,0.12676,0.22133,0.36534,0.59028,0.79311,0.89106,0.94385,0.9715,0.98568,0.99284,0.99641,0.99816,0.99901,0.99941,0.99957,0.99963,0.99966,0.99967,0.99967,0.99967,0.99967,0.99967,0.99967,0.99967
7231,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00005,0.00011,0.00025,0.00057,0.00127,0.00269,0.00553,0.01109,0.02168,0.04137,0.07704,0.13927,0.2423,0.40236,0.6251,0.80985,0.90012,0.94862,0.97396,0.98694,0.99349,0.99674,0.99834,0.99911,0.99947,0.99962,0.99967,0.99969,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997
7241,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00008,0.00019,0.00042,0.00092,0.00197,0.00411,0.00829,0.0162,0.03086,0.05727,0.10299,0.17804,0.28847,0.43893,0.64524,0.8204,0.90566,0.95147,0.97541,0.98767,0.99386,0.99693,0.99844,0.99917,0.9995,0.99964,0.99969,0.99971,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972
7251,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00005,0.00011,0.00027,0.00062,0.00138,0.00296,0.00616,0.01237,0.02423,0.04653,0.08706,0.15803,0.27602,0.46887,0.69007,0.84092,0.91693,0.95745,0.97851,0.98925,0.99465,0.99733,0.99864,0.99926,0.99954,0.99966,0.9997,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972
7261,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00009,0.00021,0.00047,0.00104,0.00222,0.0046,0.00922,0.01804,0.03435,0.06367,0.11442,0.19772,0.32177,0.50158,0.70559,0.8493,0.92128,0.95967,0.97962,0.9898,0.99492,0.99745,0.99869,0.99928,0.99955,0.99966,0.9997,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972
7271,0.00005,0.00005,0.00005,0.00005,0.00005,0.00005,0.00011,0.00026,0.00059,0.00129,0.00273,0.00565,0.01129,0.02186,0.04113,0.07543,0.13416,0.22788,0.36779,0.54606,0.73039,0.86226,0.92812,0.9632,0.98141,0.9907,0.99536,0.99767,0.99879,0.99933,0.99957,0.99967,0.9997,0.99972,0.99972,0.99973,0.99973,0.99973,0.99973,0.99973,0.99973
7281,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00018,0.0004,0.00086,0.00184,0.00382,0.00774,0.01516,0.02882,0.05331,0.09536,0.16358,0.26193,0.39298,0.55767,0.73549,0.86499,0.92946,0.96382,0.98169,0.9908,0.99537,0.99764,0.99874,0.99927,0.9995,0.9996,0.99964,0.99965,0.99966,0.99966,0.99966,0.99966,0.99966,0.99966,0.99966
7212,0,0,0,0,0,0,0.00001,0.00003,0.00007,0.00017,0.00043,0.00103,0.00227,0.00482,0.00992,0.02005,0.0398,0.07758,0.14796,0.27426,0.51989,0.75835,0.87244,0.93413,0.96652,0.98317,0.99159,0.99579,0.99786,0.99886,0.99934,0.99954,0.99961,0.99964,0.99965,0.99966,0.99966,0.99966,0.99966,0.99966,0.99966
7222,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00004,0.0001,0.00024,0.00058,0.00134,0.00289,0.00604,0.01231,0.02454,0.04792,0.09148,0.17006,0.30143,0.54022,0.76847,0.87789,0.937,0.96802,0.98396,0.99201,0.99603,0.99801,0.99897,0.99942,0.99961,0.99968,0.99971,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972
7232,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00005,0.00013,0.0003,0.0007,0.00156,0.0033,0.00677,0.01358,0.02685,0.05218,0.09919,0.18324,0.32696,0.56521,0.78041,0.88434,0.94038,0.96975,0.98482,0.99243,0.99622,0.99809,0.999,0.99942,0.9996,0.99966,0.99969,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997
7242,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00008,0.00018,0.00041,0.00093,0.00204,0.0043,0.00876,0.01742,0.03382,0.06419,0.11841,0.2073,0.34654,0.57612,0.78612,0.88735,0.94193,0.97054,0.98523,0.99264,0.99634,0.99816,0.99904,0.99945,0.99962,0.99968,0.99971,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972
7252,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00005,0.00012,0.00028,0.00067,0.00152,0.00327,0.00681,0.01381,0.02742,0.05338,0.10153,0.18776,0.33667,0.57491,0.78504,0.88686,0.94171,0.97044,0.98518,0.99262,0.99633,0.99815,0.99904,0.99945,0.99962,0.99968,0.99971,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972
7262,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00008,0.00019,0.00043,0.00097,0.00212,0.00445,0.00906,0.01796,0.03486,0.06615,0.12194,0.21331,0.35757,0.58666,0.79117,0.89008,0.94337,0.97128,0.9856,0.99283,0.99643,0.9982,0.99906,0.99946,0.99963,0.99969,0.99971,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972
7272,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00004,0.00009,0.00021,0.00048,0.00108,0.00235,0.00492,0.01006,0.02007,0.03912,0.07414,0.13544,0.23791,0.37986,0.59618,0.79646,0.89283,0.94478,0.97199,0.98595,0.993,0.99651,0.99824,0.99907,0.99946,0.99963,0.99969,0.99971,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972
7282,0.00003,0.00003,0.00003,0.00003,0.00003,0.00003,0.00007,0.00017,0.00037,0.00082,0.00176,0.00366,0.00739,0.01459,0.02812,0.05266,0.09574,0.16373,0.26529,0.40545,0.61577,0.80612,0.89797,0.94745,0.97335,0.98663,0.99334,0.99668,0.99832,0.99911,0.99948,0.99963,0.99969,0.99971,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972
8110,0,0,0,0,0,0,0.00001,0.00002,0.00005,0.00013,0.00034,0.00083,0.00189,0.00405,0.00842,0.0172,0.03453,0.06825,0.13243,0.25101,0.5,0.74871,0.86729,0.93147,0.96519,0.98253,0.9913,0.99568,0.99784,0.99889,0.99939,0.9996,0.99968,0.99971,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972,0.99972
